receipt_file,store,item_order,gt_name,semantic_name,name_match,qty_match,unit_price_match,base_price_match,discount_match,final_price_match,numeric_all_match,structure_success,failure_reason
091_emart.json,emart,12,샘표 백일된장 450g,샘표 백일된장 450g,True,True,True,True,True,True,True,True,
091_emart.json,emart,13,동서 한잔용 보리차,동서 한잔용 보리차,True,True,True,True,True,True,True,True,
092_emart.json,emart,1,팔보채 RECIPEBY조선,팔보채 RECIPEBY조선,True,True,True,True,True,True,True,True,
092_emart.json,emart,2,어메이징완벽치킨(팩),어메이징완벽치킨(팩),True,True,True,True,True,True,True,True,
092_emart.json,emart,3,농심 신라면블랙 134g,농심 신라면블랙 134g,True,True,True,True,True,True,True,True,
092_emart.json,emart,4,농심 신라면툼바 137g,농심 신라면툼바 137g,True,True,True,True,True,True,True,True,
092_emart.json,emart,5,어메이징더블더블버거,어메이징더블더블버거,True,True,True,True,True,True,True,True,
092_emart.json,emart,6,농심 사천백짬뽕94g*4,농심 사천백짬뽕94g*4,True,True,True,True,True,True,True,True,
092_emart.json,emart,7,피코크 소고기 샤브샤,피코크 소고기 샤브샤,True,True,True,True,True,True,True,True,
093_emart.json,emart,1,노브랜드버터쿠,노브랜드버터쿠,True,True,True,True,True,True,True,True,
093_emart.json,emart,2,노브랜드초코칩쿠키,노브랜드초코칩쿠키,True,True,True,True,True,True,True,True,
093_emart.json,emart,3,노브랜드고구마형과,노브랜드고구마형과,True,True,True,True,True,True,True,True,
093_emart.json,emart,4,노브랜드계란과자25,노브랜드계란과자25,True,True,True,True,True,True,True,True,
094_emart.json,emart,1,재사용봉투20L,재사용봉투20L,True,True,True,True,True,True,True,True,
094_emart.json,emart,2,액티비아드링크사과,액티비아드링크사과,True,True,True,True,True,True,True,True,
094_emart.json,emart,3,액티비아드링크알로,액티비아드링크알로,True,True,True,True,True,True,True,True,
094_emart.json,emart,4,무화과13~20입/박스,무화과13~20입/박스,True,True,True,True,True,True,True,True,
094_emart.json,emart,5,네이블오렌지6~,네이블오렌지6~,True,True,True,True,True,True,True,True,
094_emart.json,emart,6,목심구이용600g,목심구이용600g,True,True,True,True,True,True,True,True,
094_emart.json,emart,7,한돈갈비찜용600g,한돈갈비찜용600g,True,True,True,True,True,True,True,True,
094_emart.json,emart,8,완숙토마토 (6~8입/,완숙토마토 (6~8입/,True,True,True,True,True,True,True,True,
095_emart.json,emart,1,롯데 밀크초코티코510,롯데 밀크초코티코510,True,True,True,True,True,True,True,True,
095_emart.json,emart,2,농심 인기스낵255g,농심 인기스낵255g,True,True,True,True,True,True,True,True,
095_emart.json,emart,3,하이네켄캔500ML,하이네켄캔500ML,True,True,True,True,True,True,True,True,
095_emart.json,emart,4,고산지사과(4~7입/봉),고산지사과(4~7입/봉),True,True,True,True,True,True,True,True,
095_emart.json,emart,5,예감 오리지널64g,예감 오리지널64g,True,True,True,True,True,True,True,True,
095_emart.json,emart,6,포카칩소금맛 66g,포카칩소금맛 66g,True,True,True,True,True,True,True,True,
095_emart.json,emart,7,닥터페퍼355ml,880109405320B,False,True,True,True,True,True,True,False,name_mapping_failure
095_emart.json,emart,8,재사용봉투20L,재사용봉투20L,True,True,True,True,True,True,True,True,
095_emart.json,emart,9,피코크 락토프리,피코크 락토프리,True,True,True,True,True,True,True,True,
095_emart.json,emart,10,10*(A)대용량체리(700g/,10*(A)대용량체리(700g/,True,True,True,True,True,True,True,True,
095_emart.json,emart,11,CJ그릴후랑크600g,CJ그릴후랑크600g,True,True,True,True,True,True,True,True,
096_emart.json,emart,1,바이오 그릭무가당,바이오 그릭무가당,True,True,True,True,True,True,True,True,
096_emart.json,emart,2,농심 사리면 110g*5,농심 사리면 110g*5,True,True,True,True,True,True,True,True,
096_emart.json,emart,3,하루한봉우리쌀누룽지,하루한봉우리쌀누룽지,True,True,True,True,True,True,True,True,
096_emart.json,emart,4,04*(J)무항생제볶음탕용,250000032714B,False,True,True,True,True,True,True,False,name_mapping_failure
096_emart.json,emart,5,친완경참타리버섯,친완경참타리버섯,True,True,True,True,True,True,True,True,
097_emart.json,emart,1,감바스알아히요,감바스알아히요,True,True,True,True,True,True,True,True,
097_emart.json,emart,2,Deal.맑은콩큰두부800,Deal.맑은콩큰두부800,True,True,True,True,True,True,True,True,
097_emart.json,emart,3,구이용양송이(국산/팩,구이용양송이(국산/팩,True,True,True,True,True,True,True,True,
097_emart.json,emart,4,팽이버섯(150g/봉),팽이버섯(150g/봉),True,True,True,True,True,True,True,True,
097_emart.json,emart,5,청정원토마토 스파게,청정원토마토 스파게,True,True,True,True,True,True,True,True,
097_emart.json,emart,6,Deal.트리플 피자치즈,Deal.트리플 피자치즈,True,True,True,True,True,True,True,True,
098_emart.json,emart,1,재사용봉투10L,,False,False,False,False,False,False,False,False,missing_pred_item
098_emart.json,emart,2,삼진 전통모둠어묵802,,False,False,False,False,False,False,False,False,missing_pred_item
098_emart.json,emart,3,말랑 오징어다리120g,,False,False,False,False,False,False,False,False,missing_pred_item
098_emart.json,emart,3,CJ봉지순두부350g*2,,False,False,False,False,False,False,False,False,missing_pred_item
099_emart.json,emart,1,농심 무파마탕면 4,농심 무파마탕면 4,True,True,True,True,True,True,True,True,
099_emart.json,emart,2,농심 감자면117g*5,농심 감자면117g*5,True,True,True,True,False,False,False,False,numeric_field_mismatch
099_emart.json,emart,3,썬연료 1입,썬연료 1입,True,True,True,True,True,True,True,True,
099_emart.json,emart,4,돌스위티오바나나,돌스위티오바나나,True,True,True,True,True,True,True,True,
099_emart.json,emart,5,딸기(1Kg/박스),딸기(1Kg/박스),True,True,True,True,True,True,True,True,
100_emart.json,emart,1,무항생제알뜰대란30,무항생제알뜰대란30,True,True,True,True,True,True,True,True,
100_emart.json,emart,2,스페인냉동대패삼겹,스페인냉동대패삼겹,True,True,True,True,True,True,True,True,
100_emart.json,emart,3,육개장사발면86g*6,육개장사발면86g*6,True,True,True,True,True,True,True,True,
100_emart.json,emart,4,맑은물숙주500g,맑은물숙주500g,True,True,True,True,True,True,True,True,
100_emart.json,emart,5,Deal. 맑은콩콩나물4,Deal. 맑은콩콩나물4,True,True,True,True,True,True,True,True,
100_emart.json,emart,6,팽이버섯(국산/봉),팽이버섯(국산/봉),True,True,True,True,True,True,True,True,
038_hanaro.json,hanaro,1,세봉큰신선란(30구),세봉큰신선란(30구),True,True,True,True,True,True,True,True,
038_hanaro.json,hanaro,2,도드람전지,도드람전지,True,True,True,True,True,True,True,True,
038_hanaro.json,hanaro,3,백설자연재료부침가루 1kg,백설자연재료부침가루 1kg,True,True,True,True,True,True,True,True,
039_hanaro.json,hanaro,1,만감(귤로향) 100g,만감(귤로향) 100g,True,True,True,True,True,True,True,True,
039_hanaro.json,hanaro,2,한라봉(실속) 1.2Kg/10내/봉지/국산,한라봉(실속) 1.2Kg/10내/봉지/국산,True,True,True,True,True,True,True,True,
039_hanaro.json,hanaro,3,방어(국내산),방어(국내산),True,True,True,True,True,True,True,True,
039_hanaro.json,hanaro,4,초밥 100g,초밥 100g,True,True,True,True,True,True,True,True,
040_hanaro.json,hanaro,1,농심 올리브짜파게티 140g*5개입,농심 올리브짜파게티 140g*5개입,True,True,True,True,True,True,True,True,
040_hanaro.json,hanaro,2,해태) 맛동산 3번들 210g 210g,해태) 맛동산 3번들 210g 210g,True,True,True,True,True,True,True,True,
040_hanaro.json,hanaro,3,오리온 비스킷 5묶음 5묶음,오리온 비스킷 5묶음 5묶음,True,True,True,True,True,True,True,True,
040_hanaro.json,hanaro,4,서울우유 요구르트 65ml*20,서울우유 요구르트 65ml*20,True,True,True,True,True,True,True,True,
040_hanaro.json,hanaro,5,육개장사발면 86g*6개입,육개장사발면 86g*6개입,True,True,True,True,True,True,True,True,
041_hanaro.json,hanaro,1,양파 [3kg],양파,True,True,False,False,True,False,False,False,numeric_field_mismatch
041_hanaro.json,hanaro,2,청양고추/국산 150g/봉지,버섯팽이/3개입/봉,False,False,False,False,True,False,False,False,name_mapping_failure
041_hanaro.json,hanaro,3,버섯팽이/3개입/봉,,False,False,False,False,False,False,False,False,missing_pred_item
042_hanaro.json,hanaro,1,재사용종링제봉투 20L,재사용종링제봉투 20L,True,True,True,True,True,True,True,True,
042_hanaro.json,hanaro,2,진라면 (순한맛) 용기 110g,진라면 (순한맛) 용기 110g,True,True,True,True,True,True,True,True,
042_hanaro.json,hanaro,3,팔도왕뚜껑 110G*18,팔도왕뚜껑 110G*18,True,True,True,True,True,True,True,True,
042_hanaro.json,hanaro,4,맥심 모카골드 커피믹스 12g*200개 12g,맥심 모카골드 커피믹스 12g*200개 12g,True,True,True,True,True,True,True,True,
043_hanaro.json,hanaro,1,P안성탕면멀티 125g*5개입,안성탕면멀티 125g*5개입,True,True,True,True,True,True,True,True,
043_hanaro.json,hanaro,2,쓰레기봉투 20L 20L,쓰레기봉투 20L 20L,True,True,True,True,True,True,True,True,
043_hanaro.json,hanaro,3,농심 올리브짜파게티 140g*5개입팔도왕뚜껑 110G*18,농심 올리브짜파게티 140g*5개입,True,True,True,True,True,True,True,True,
043_hanaro.json,hanaro,4,돼지앞다리 (국산),돼지앞다리 (국산),True,True,True,True,True,True,True,True,
043_hanaro.json,hanaro,5,롯데)아몬드초코볼46G 46G,롯데)아몬드초코볼46G 46G,True,True,True,True,True,True,True,True,
043_hanaro.json,hanaro,6,롯데)빅크런키82g82g,롯데)빅크런키82g82g,True,True,True,True,True,True,True,True,
043_hanaro.json,hanaro,7,롯데) 가나밀크 70G 70G,롯데) 가나밀크 70G 70G,True,True,True,True,False,False,False,False,numeric_field_mismatch
044_hanaro.json,hanaro,1,필라이트 후레쉬(캔) 500ml*6 500ml*6,청정원구수한메주콩된장 2kg 2kg,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,2,"POKCOOK 진심우유 6,780 1000ml*2입",청정원순창현미 태양초고추장 1.4kg+40,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,3,청정원구수한메주콩된장 2kg 2kg,감자(뜨리네/햇감자)/2kg/특 2Kg,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,4,청정원순창현미 태양초고추장 1.4kg+40,오뚜기1등급란 15개입,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,5,감자(뜨리네/햇감자)/2kg/특 2Kg,"양파링 84g 84g 1,200",False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,6,오뚜기1등급란 15개입,오리온 썬 핫스파이시맛L 135g 135g,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,7,"양파링 84g 84g 1,200",대파,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,8,오리온 썬 핫스파이시맛L 135g 135g,백설숯불갈비맛후랑크 120g,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,9,P대파 [1단],풋고추/국산 150g,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,10,백설숯불갈비맛후랑크 120g,콘/붕어싸만코/빵빠레/찰떡/설레임/빵,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,11,풋고추/국산 150g,크라운)콘칩 148g 148g,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,12,콘/붕어싸만코/빵빠레/찰떡/설레임/빵,소가씻어나온콩나물 500g 500g,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,13,크라운)콘칩 148g 148g,무,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,14,"소가씻어나온콩나물 500g 500g [1,950]",오리온 오징어땅콩L 180g 180g,False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,15,무,양파/1.5kg/국산 (1.5kg),False,True,False,False,True,False,False,False,name_mapping_failure
044_hanaro.json,hanaro,16,오리온 오징어땅콩L 180g 180g,,False,False,False,False,False,False,False,False,missing_pred_item
044_hanaro.json,hanaro,17,양파/1.5kg/국산 (1.5kg),,False,False,False,False,False,False,False,False,missing_pred_item
045_hanaro.json,hanaro,1,리큐프레시 일반 3L 3L,고원판두부 580g 1,False,False,False,False,True,False,False,False,name_mapping_failure
045_hanaro.json,hanaro,2,"POKCOOK 진심안심우유 3,950 1000ml*2입",조이락알뜰중합 1KG 1KG,False,True,False,False,True,False,False,False,name_mapping_failure
045_hanaro.json,hanaro,3,청(소비)토마토/국산,"돼지등심 3,264",False,True,False,False,True,False,False,False,name_mapping_failure
045_hanaro.json,hanaro,4,고원판두부,"백세카레매운맛 100G 2,380",False,True,False,False,True,False,False,False,name_mapping_failure
045_hanaro.json,hanaro,5,조이락알뜰중합 1KG 1KG,새송이버섯 980,False,True,False,False,True,False,False,False,name_mapping_failure
045_hanaro.json,hanaro,6,"돼지등심 3,264",필라이트 후레쉬(캔) 500ml 500ml,False,False,False,False,True,False,False,False,name_mapping_failure
045_hanaro.json,hanaro,7,백세카레매운맛 110G,.P도드람전지,False,True,False,False,True,False,False,False,name_mapping_failure
045_hanaro.json,hanaro,8,포리고추 1봉,,False,False,False,False,False,False,False,False,missing_pred_item
045_hanaro.json,hanaro,9,새송이버섯 [1봉],,False,False,False,False,False,False,False,False,missing_pred_item
045_hanaro.json,hanaro,10,필라이트 후레쉬(캔) 500ml 500ml,,False,False,False,False,False,False,False,False,missing_pred_item
045_hanaro.json,hanaro,11,도드람전지,,False,False,False,False,False,False,False,False,missing_pred_item
046_hanaro.json,hanaro,1,햇반 찰기가득쌀밥210G*10 2100.0g,햇반 찰기가득쌀밥210G*10 2100.0g,True,True,True,True,True,True,True,True,
046_hanaro.json,hanaro,2,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
046_hanaro.json,hanaro,3,진로 16.9% (병) 360ml 360ml,진로 16.9% (병) 360ml 360ml,True,False,True,True,True,True,False,False,numeric_field_mismatch
046_hanaro.json,hanaro,4,농협 진짜요 150ml 150ml,농협 진짜요 150ml 150ml,True,False,True,True,True,True,False,False,numeric_field_mismatch
046_hanaro.json,hanaro,5,즉석식품,즉석식품,True,True,True,True,True,True,True,True,
047_hanaro.json,hanaro,1,다우니 레몬그라스 2.6L,다우니 레몬그라스 2.6L,True,True,True,True,True,True,True,True,
047_hanaro.json,hanaro,2,미나리,미나리,True,True,True,True,True,True,True,True,
047_hanaro.json,hanaro,3,P@아침에주스 유기농 오렌지 900ml,P@아침에주스 유기농 오렌지 900ml,True,True,True,True,True,True,True,True,
047_hanaro.json,hanaro,4,초당두부55OG(포장) 550g,초당두부55OG(포장) 550g,True,True,True,True,True,True,True,True,
047_hanaro.json,hanaro,5,동원 딤섬 샤오롱바오 390g*2,동원 딤섬 샤오롱바오 390g*2,True,True,True,True,True,True,True,True,
047_hanaro.json,hanaro,6,귤,귤,True,True,True,True,True,True,True,True,
048_hanaro.json,hanaro,1,신식 닭고기 북채 450g 450g,신식 닭고기 북채 450g 450g,True,True,True,True,True,True,True,True,
048_hanaro.json,hanaro,2,신선닭고기닭볶음탕 1000g,신선닭고기닭볶음탕 1000g,True,True,True,True,True,True,True,True,
048_hanaro.json,hanaro,3,골드마요네스튜브 300g,골드마요네스튜브 300g,True,True,True,True,True,True,True,True,
048_hanaro.json,hanaro,4,클래식스테이크소스 250G,클래식스테이크소스 250G,True,True,True,True,True,True,True,True,
048_hanaro.json,hanaro,5,P@삼양 불닭소스 200g,P@삼양 불닭소스 200g,True,True,True,True,True,True,True,True,
048_hanaro.json,hanaro,6,생강흙,생강흙,True,True,True,True,True,True,True,True,
049_hanaro.json,hanaro,1,동원 (냉동)유부180g 180g,동원 (냉동)유부180g 180g,True,True,True,True,True,True,True,True,
049_hanaro.json,hanaro,2,옛날국수중면900G 900g,옛날국수중면900G 900g,True,True,True,True,True,True,True,True,
049_hanaro.json,hanaro,3,삼겹살,삼겹살,True,True,True,True,True,True,True,True,
049_hanaro.json,hanaro,4,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
049_hanaro.json,hanaro,5,숙주,숙주,True,True,True,True,True,True,True,True,
049_hanaro.json,hanaro,6,쥬시쿨 에이드 - 사과 250ml,8801104308502,False,True,True,True,True,True,True,False,name_mapping_failure
050_hanaro.json,hanaro,1,잘풀리는집특별기획30*30 30*30,잘풀리는집특별기획30*30 30*30,True,True,True,True,False,False,False,False,numeric_field_mismatch
051_hanaro.json,hanaro,1,초당두부550G (포장) 550g,초당두부550G (포장) 550g,True,True,True,False,True,True,False,False,numeric_field_mismatch
051_hanaro.json,hanaro,1,깻잎,깻잎,True,True,True,True,True,True,True,True,
052_hanaro.json,hanaro,1,돈육 (등갈비),돈육 (등갈비),True,True,True,True,True,True,True,True,
052_hanaro.json,hanaro,2,돈육 (등갈비),돈육 (등갈비),True,True,True,True,True,True,True,True,
052_hanaro.json,hanaro,3,돈육 (등갈비),돈육 (등갈비),True,True,True,True,True,True,True,True,
052_hanaro.json,hanaro,4,양파,양파,True,True,True,True,True,True,True,True,
052_hanaro.json,hanaro,5,브로콜리,브로콜리,True,True,True,True,True,True,True,True,
052_hanaro.json,hanaro,6,톳,톳,True,True,True,True,True,True,True,True,
052_hanaro.json,hanaro,7,느타리버섯 (느타리버섯(일반))/100g/벌,느타리버섯 (느타리버섯(일반))/100g/벌,True,True,True,True,True,True,True,True,
052_hanaro.json,hanaro,8,꽈리고추,꽈리고추,True,True,True,True,True,True,True,True,
052_hanaro.json,hanaro,9,생강흙,생강흙,True,True,True,True,True,False,False,False,numeric_field_mismatch
052_hanaro.json,hanaro,10,초당두부 (부드러운 7 1용) 340g 340g,초당두부 (부드러운 7 1용) 340g 340g,True,True,True,True,True,True,True,True,
053_hanaro.json,hanaro,1,옛날자른당면(국내)500G 500G,옛날자른당면(국내)500G 500G,True,True,True,True,True,True,True,True,
054_hanaro.json,hanaro,1,파래 (국산),파래 (국산),True,True,True,True,True,True,True,True,
054_hanaro.json,hanaro,2,로컬푸드 모듬쌈채소 (윤보연),로컬푸드 모듬쌈채소 (윤보연),True,True,True,True,True,True,True,True,
054_hanaro.json,hanaro,3,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
054_hanaro.json,hanaro,4,영양안심란(왕) 30구/국산 30구,영양안심란(왕) 30구/국산 30구,True,True,True,True,True,True,True,True,
054_hanaro.json,hanaro,5,P@제당갈색설탕1KG 1KG,P@제당갈색설탕1KG 1KG,True,True,True,True,True,True,True,True,
054_hanaro.json,hanaro,6,삼겹살,삼겹살,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,1,앞다리살(국내산),앞다리살(국내산),True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,2,다시다 명품 골드 250g 250g,다시다 명품 골드 250g 250g,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,3,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,4,프리미엄 몽쉘 말차&딸기 216.0g,프리미엄 몽쉘 말차&딸기 216.0g,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,5,동원덴마크 요거밀단호박 85g*8,동원덴마크 요거밀단호박 85g*8,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,6,노르웨이자반고등어 1EA/상자,노르웨이자반고등어 1EA/상자,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,7,서울우유 유기농딸기우유 120ml*4,서울우유 유기농딸기우유 120ml*4,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,8,PS컨디션환_3입 (3G*3포,PS컨디션환_3입 (3G*3포,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,9,영양안심란(왕) 30구/국산 30구,영양안심란(왕) 30구/국산 30구,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,10,개성왕교자만두494g*2 494g*2,개성왕교자만두494g*2 494g*2,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,11,오렌지요구르트 750ml 750ml,오렌지요구르트 750ml 750ml,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,12,동원 딤섬 샤오롱바오 390g*2,동원 딤섬 샤오롱바오 390g*2,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,13,자일리톨 랩워터링 115.0g,자일리톨 랩워터링 115.0g,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,14,팔도짜장면 (4입) 203g*4,팔도짜장면 (4입) 203g*4,True,True,True,True,True,True,True,True,
055_hanaro.json,hanaro,15,슈퍼한돈페스타,슈퍼한돈페스타,True,True,True,True,True,True,True,True,
056_hanaro.json,hanaro,1,"2,980원골라담기 골라담기","2,980원골라담기 골라담기",True,True,True,True,True,True,True,True,
056_hanaro.json,hanaro,2,P(크라운)버터와플316G 316G,P(크라운)버터와플316G 316G,True,True,True,True,True,True,True,True,
056_hanaro.json,hanaro,3,P(크라운)땅콩카라멜 140G,P(크라운)땅콩카라멜 140G,True,True,True,True,True,True,True,True,
056_hanaro.json,hanaro,4,오리온 썬 핫스파이시맛L 135g 135g,오리온 썬 핫스파이시맛L 135g 135g,True,True,True,True,True,True,True,True,
057_hanaro.json,hanaro,1,비비고 수제고기만두 400g*2,비비고 수제고기만두 400g*2,True,True,True,True,True,True,True,True,
058_hanaro.json,hanaro,1,봄동(국산) g,봄동(국산) g,True,True,True,True,True,True,True,True,
058_hanaro.json,hanaro,2,돈육냉동삼겹살 (국내산),돈육냉동삼겹살 (국내산),True,True,True,True,True,True,True,True,
059_hanaro.json,hanaro,1,빼빼로 말차 청수당콜라보 37.0g,빼빼로 말차 청수당콜라보 37.0g,True,True,True,True,True,True,True,True,
059_hanaro.json,hanaro,2,치즈뽀또 161G,치즈뽀또 161G,True,True,True,True,True,True,True,True,
059_hanaro.json,hanaro,3,롯데)말랑카우밀크 79g 79g,롯데)말랑카우밀크 79g 79g,True,True,True,True,True,True,True,True,
059_hanaro.json,hanaro,4,크라운)내맘몰랑 청사과 50g 50g,크라운)내맘몰랑 청사과 50g 50g,True,True,True,True,True,True,True,True,
060_hanaro.json,hanaro,1,바나나(수입산),바나나(수입산),True,True,True,True,True,True,True,True,
060_hanaro.json,hanaro,2,단감(국산),단감(국산),True,True,True,True,True,True,True,True,
060_hanaro.json,hanaro,3,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
060_hanaro.json,hanaro,4,고래사 프리미엄 어묵바 260g,고래사 프리미엄 어묵바 260g,True,True,True,True,True,True,True,True,
060_hanaro.json,hanaro,5,과일,과일,True,True,True,True,True,True,True,True,
060_hanaro.json,hanaro,6,고래사어묵 고래바 3종세트 10g,고래사어묵 고래바 3종세트 10g,True,True,True,True,True,True,True,True,
061_hanaro.json,hanaro,1,영양판란(대) 30개 없음,영양판란(대) 30개 없음,True,True,True,True,True,True,True,True,
061_hanaro.json,hanaro,2,꽁치,꽁치,True,True,True,True,True,True,True,True,
061_hanaro.json,hanaro,3,종가집전통콩나물 300G,종가집전통콩나물 300G,True,True,True,True,True,True,True,True,
061_hanaro.json,hanaro,4,백산수 1L,백산수 1L,True,True,True,True,True,True,True,True,
061_hanaro.json,hanaro,5,빙그레 삼다향한라봉감귤주스 320ml,빙그레 삼다향한라봉감귤주스 320ml,True,True,True,True,True,True,True,True,
061_hanaro.json,hanaro,6,돈육냉동삼겹살(국내산),돈육냉동삼겹살(국내산),True,True,True,True,True,True,True,True,
061_hanaro.json,hanaro,7,한라봉(국산),한라봉(국산),True,True,True,True,True,True,True,True,
062_hanaro.json,hanaro,1,롯데)말랑카우밀크 79g 79g,롯데)말랑카우밀크 79g 79g,True,True,True,True,True,True,True,True,
062_hanaro.json,hanaro,2,부추/200g/국산,부추/200g/국산,True,True,True,True,True,True,True,True,
062_hanaro.json,hanaro,3,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
062_hanaro.json,hanaro,4,오리온)통아몬드 104G 104G,오리온)통아몬드 104G 104G,True,True,True,True,True,True,True,True,
062_hanaro.json,hanaro,5,느타리버섯 (느타리버섯 (일반))/100g/벌,느타리버섯 (느타리버섯 (일반))/100g/벌,True,True,True,True,True,True,True,True,
062_hanaro.json,hanaro,6,코코망고 알맹이 216.0g,코코망고 알맹이 216.0g,True,True,True,True,True,True,True,True,
062_hanaro.json,hanaro,7,초당두부550G (포장) 550g,초당두부550G (포장) 550g,True,True,True,True,True,True,True,True,
062_hanaro.json,hanaro,8,동원 개성 왕만두 350.0g,동원 개성 왕만두 350.0g,True,True,True,True,True,True,True,True,
062_hanaro.json,hanaro,9,동원 개성 김치왕만두 350.0g,동원 개성 김치왕만두 350.0g,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,1,영양안심란(왕) 30구/국산 30구,영양안심란(왕) 30구/국산 30구,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,2,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,3,막나물,막나물,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,4,월동초,월동초,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,5,딸기,딸기,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,6,깻잎,깻잎,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,7,한우사태,한우사태,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,8,매일 바나나는원래하얗다 190ml*6,매일 바나나는원래하얗다 190ml*6,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,9,봉지굴,봉지굴,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,10,초당두부550G(포장) 550g,초당두부550G(포장) 550g,True,True,True,True,True,True,True,True,
063_hanaro.json,hanaro,11,마늘,마늘,True,True,True,True,True,True,True,True,
064_hanaro.json,hanaro,1,양파.,양파.,True,True,True,True,True,True,True,True,
064_hanaro.json,hanaro,2,꽈리고추,꽈리고추,True,True,True,True,True,True,True,True,
064_hanaro.json,hanaro,3,느타리버섯 (느타리버섯(일반))/1000g/벌,느타리버섯 (느타리버섯(일반))/1000g/벌,True,True,True,True,True,True,True,True,
064_hanaro.json,hanaro,4,앞다리살(국내산),앞다리살(국내산),True,True,True,True,True,True,True,True,
064_hanaro.json,hanaro,5,브로콜리,브로콜리,True,True,True,True,True,True,True,True,
064_hanaro.json,hanaro,6,한우사태,한우사태,True,True,True,True,True,True,True,True,
064_hanaro.json,hanaro,7,세발나물(국산),세발나물(국산),True,True,True,True,True,True,True,True,
064_hanaro.json,hanaro,8,강릉초당콩나물 500g,강릉초당콩나물 500g,True,True,True,True,True,True,True,True,
064_hanaro.json,hanaro,9,백오이,백오이,True,True,True,True,True,True,True,True,
064_hanaro.json,hanaro,10,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
065_hanaro.json,hanaro,1,포항초 g,포항초 g,True,True,True,True,True,True,True,True,
065_hanaro.json,hanaro,2,재사는 등량제봉투 20L,델립싱싱소세지 300G,False,True,False,False,True,False,False,False,name_mapping_failure
065_hanaro.json,hanaro,3,델립싱싱소세지 300G,흙당근,False,True,False,False,True,False,False,False,name_mapping_failure
065_hanaro.json,hanaro,4,흙당근,삼립 호빵 발효미종 정통단팥 (95g 4,False,True,False,False,False,False,False,False,name_mapping_failure
065_hanaro.json,hanaro,5,삼립 호빵 발효미종 정통단팥 (95g 4,감자,False,True,False,False,False,False,False,False,name_mapping_failure
065_hanaro.json,hanaro,6,감자,,False,False,False,False,False,False,False,False,missing_pred_item
066_hanaro.json,hanaro,1,재사용종량제봉투 20L,재사용종량제봉투 20L,True,True,True,True,True,True,True,True,
066_hanaro.json,hanaro,2,대파.,대파.,True,True,True,True,True,True,True,True,
